Date,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustSpeed,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Cloud9am,Cloud3pm,Temp9am,NextDayRainfall,WindGustDir_E,WindGustDir_ENE,WindGustDir_ESE,WindGustDir_N,WindGustDir_NE,WindGustDir_NNE,WindGustDir_NNW,WindGustDir_NW,WindGustDir_S,WindGustDir_SE,WindGustDir_SSE,WindGustDir_SSW,WindGustDir_SW,WindGustDir_W,WindGustDir_WNW,WindGustDir_WSW,WindDir9am_E,WindDir9am_ENE,WindDir9am_ESE,WindDir9am_N,WindDir9am_NE,WindDir9am_NNE,WindDir9am_NNW,WindDir9am_NW,WindDir9am_S,WindDir9am_SE,WindDir9am_SSE,WindDir9am_SSW,WindDir9am_SW,WindDir9am_W,WindDir9am_WNW,WindDir9am_WSW,WindDir3pm_E,WindDir3pm_ENE,WindDir3pm_ESE,WindDir3pm_N,WindDir3pm_NE,WindDir3pm_NNE,WindDir3pm_NNW,WindDir3pm_NW,WindDir3pm_S,WindDir3pm_SE,WindDir3pm_SSE,WindDir3pm_SSW,WindDir3pm_SW,WindDir3pm_W,WindDir3pm_WNW,WindDir3pm_WSW
2013-05-01,14.4,25.7,0.0,2.6,1.3,31.0,9.0,9.0,79.0,38.0,1013.5,8.0,7.0,17.6,10.8,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2013-05-02,17.5,22.9,10.8,5.0,6.4,43.0,11.0,17.0,77.0,81.0,1009.7,7.0,7.0,19.8,5.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2013-05-03,12.4,22.6,5.0,5.4,8.5,24.0,7.0,13.0,82.0,54.0,1019.1,1.0,2.0,17.2,0.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2013-05-04,11.5,23.6,0.0,1.0,9.0,24.0,9.0,11.0,75.0,50.0,1023.8,4.0,2.0,17.8,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2013-05-05,12.8,25.4,0.0,3.6,8.0,26.0,9.0,7.0,75.0,55.0,1019.0,7.0,7.0,18.1,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2013-05-06,13.0,22.3,0.0,1.8,2.0,20.0,7.0,7.0,90.0,65.0,1014.4,7.0,7.0,15.9,0.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2013-05-07,13.7,24.1,0.0,2.2,9.2,26.0,9.0,9.0,79.0,61.0,1007.8,3.0,7.0,17.8,43.6,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2013-05-08,16.5,20.8,43.6,4.6,4.0,57.0,13.0,24.0,89.0,60.0,996.2,7.0,7.0,17.5,22.8,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2013-05-09,13.2,20.8,22.8,4.0,6.3,50.0,15.0,19.0,78.0,58.0,1009.9,5.0,6.0,15.7,5.4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2013-05-10,13.4,20.1,5.4,3.4,7.7,48.0,11.0,17.0,58.0,59.0,1018.4,3.0,4.0,17.7,7.2,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2013-05-11,11.9,19.7,7.2,2.4,7.0,30.0,6.0,15.0,87.0,48.0,1025.4,7.0,3.0,15.3,0.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2013-05-12,6.3,20.7,0.0,1.6,7.6,22.0,6.0,7.0,76.0,55.0,1031.8,0.0,7.0,14.3,0.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2013-05-13,7.0,21.1,0.0,2.2,8.3,24.0,6.0,7.0,78.0,51.0,1031.0,2.0,5.0,15.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2013-05-14,9.8,21.8,0.0,3.2,9.2,30.0,11.0,9.0,64.0,41.0,1023.3,4.0,1.0,15.1,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2013-05-15,6.3,22.6,0.0,2.4,9.5,24.0,11.0,9.0,63.0,39.0,1018.1,1.0,1.0,14.8,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2013-05-16,8.5,23.4,0.0,2.6,4.6,33.0,15.0,9.0,48.0,54.0,1014.1,7.0,7.0,17.9,9.4,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2013-05-17,12.2,20.3,9.4,2.0,6.2,31.0,6.0,13.0,81.0,53.0,1015.8,2.0,7.0,17.3,0.6,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2013-05-18,10.3,20.5,0.6,3.6,4.4,20.0,7.0,9.0,87.0,51.0,1018.9,7.0,5.0,13.8,0.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2013-05-19,9.1,21.7,0.0,1.2,9.2,22.0,7.0,11.0,77.0,50.0,1014.5,1.0,1.0,14.7,6.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2013-05-20,11.0,19.2,6.0,1.2,7.2,33.0,11.0,17.0,86.0,57.0,1006.9,5.0,4.0,14.0,1.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2013-05-21,7.5,21.2,1.0,1.4,9.2,20.0,6.0,7.0,81.0,47.0,1021.4,0.0,1.0,13.7,0.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2013-05-22,6.5,21.6,0.0,2.4,9.1,22.0,7.0,6.0,82.0,49.0,1025.7,1.0,6.0,14.0,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2013-05-23,6.3,20.8,0.0,2.2,9.4,24.0,9.0,9.0,72.0,42.0,1027.3,1.0,0.0,13.1,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2013-05-24,6.7,22.0,0.0,2.2,9.4,24.0,7.0,9.0,67.0,45.0,1025.6,0.0,0.0,14.1,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2013-05-25,8.2,23.2,0.0,3.6,9.4,28.0,9.0,13.0,61.0,40.0,1020.1,1.0,7.0,15.1,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2013-05-26,11.5,24.9,0.0,3.6,7.9,20.0,2.0,9.0,62.0,53.0,1016.6,3.0,4.0,17.2,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2013-05-27,12.8,23.0,0.0,3.2,8.3,26.0,7.0,13.0,75.0,52.0,1014.3,2.0,1.0,18.2,9.4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2013-05-28,12.0,20.0,9.4,2.2,6.4,28.0,6.0,9.0,87.0,61.0,1016.5,7.0,5.0,16.2,13.6,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2013-05-30,11.3,14.6,13.6,3.4,4.4,46.0,19.0,13.0,88.0,58.0,1015.5,7.0,2.0,11.3,3.4,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2013-05-31,3.5,16.2,3.4,1.0,9.3,35.0,9.0,20.0,77.0,53.0,1029.2,1.0,2.0,9.1,0.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2013-06-01,3.6,18.1,0.0,2.4,9.2,31.0,7.0,11.0,81.0,49.0,1034.5,1.0,1.0,9.0,0.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2013-06-02,8.2,18.1,0.0,1.4,7.3,30.0,11.0,11.0,80.0,54.0,1033.5,6.0,1.0,11.9,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2013-06-03,10.8,20.0,0.0,2.2,9.2,31.0,9.0,9.0,62.0,48.0,1027.7,1.0,1.0,15.7,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2013-06-04,5.3,20.0,0.0,2.6,8.4,19.0,7.0,4.0,74.0,41.0,1020.8,5.0,4.0,12.1,2.6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2013-06-05,9.0,19.4,2.6,2.0,5.9,30.0,2.0,11.0,91.0,66.0,1019.4,1.0,7.0,13.9,0.4,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2013-06-06,13.8,21.0,0.4,2.0,6.0,33.0,4.0,9.0,87.0,58.0,1023.3,3.0,5.0,15.3,0.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2013-06-08,7.0,20.6,0.0,3.2,5.9,24.0,4.0,13.0,79.0,59.0,1020.5,5.0,3.0,11.3,0.6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2013-06-09,11.3,21.0,0.6,1.2,3.5,35.0,9.0,11.0,90.0,87.0,1018.6,4.0,6.0,15.8,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2013-06-11,7.1,18.2,0.0,2.4,9.1,33.0,7.0,15.0,70.0,46.0,1026.7,0.0,1.0,12.1,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2013-06-12,10.0,19.3,0.0,3.0,9.1,33.0,13.0,11.0,57.0,45.0,1020.7,2.0,1.0,13.1,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2013-06-13,8.0,20.8,0.0,3.2,9.1,31.0,11.0,9.0,67.0,50.0,1018.3,1.0,2.0,12.4,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2013-06-14,9.8,20.0,0.0,3.4,6.2,30.0,7.0,11.0,55.0,50.0,1015.7,2.0,6.0,13.3,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2013-06-15,9.8,15.4,0.0,2.6,0.2,26.0,11.0,7.0,80.0,69.0,1019.5,7.0,7.0,12.6,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2013-06-16,2.6,18.4,0.0,1.0,8.9,22.0,6.0,9.0,86.0,52.0,1021.3,1.0,1.0,9.4,10.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2013-06-17,9.1,17.9,10.0,2.6,5.2,28.0,4.0,11.0,92.0,53.0,1020.7,6.0,2.0,13.2,0.2,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2013-06-18,7.1,18.1,0.2,2.8,4.4,15.0,2.0,7.0,88.0,65.0,1020.2,3.0,7.0,11.2,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2013-06-19,6.7,19.2,0.0,1.8,9.1,28.0,6.0,13.0,85.0,52.0,1023.4,1.0,2.0,11.3,0.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2013-06-20,4.7,20.1,0.0,2.0,9.2,17.0,6.0,2.0,87.0,48.0,1027.5,1.0,1.0,10.2,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2013-06-21,5.1,19.6,0.0,1.2,9.2,31.0,13.0,15.0,73.0,45.0,1025.0,0.0,1.0,12.8,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2013-06-22,5.2,22.9,0.0,2.2,8.7,30.0,11.0,11.0,56.0,39.0,1018.3,1.0,5.0,12.7,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2013-06-23,9.8,21.0,0.0,2.8,3.3,43.0,13.0,17.0,39.0,71.0,1012.6,7.0,6.0,15.8,6.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2013-06-24,10.8,22.0,6.0,2.4,7.2,35.0,7.0,13.0,93.0,59.0,1013.4,7.0,4.0,14.1,9.6,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2013-06-25,13.1,18.7,9.6,1.0,2.4,33.0,2.0,17.0,96.0,69.0,1013.8,7.0,7.0,15.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2013-06-27,9.7,20.0,0.0,1.0,6.6,22.0,7.0,7.0,76.0,56.0,1021.7,1.0,1.0,13.5,0.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2013-06-28,8.1,21.2,0.0,1.8,8.2,20.0,6.0,11.0,84.0,57.0,1026.6,2.0,2.0,11.9,0.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2013-06-29,6.0,23.0,0.0,1.4,9.1,17.0,6.0,6.0,90.0,32.0,1032.6,1.0,1.0,11.6,0.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2013-06-30,3.9,22.9,0.0,2.0,9.2,31.0,7.0,9.0,75.0,31.0,1032.8,0.0,0.0,10.9,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2013-07-01,4.0,23.0,0.0,2.6,9.1,28.0,9.0,9.0,62.0,24.0,1026.2,0.0,0.0,11.2,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2013-07-02,3.2,22.1,0.0,2.4,9.1,26.0,7.0,13.0,66.0,37.0,1020.4,1.0,1.0,10.2,2.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2013-07-04,5.7,16.8,2.0,0.6,7.3,28.0,6.0,15.0,90.0,46.0,1024.9,7.0,1.0,9.3,0.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2013-07-05,2.2,17.4,0.0,1.6,8.7,20.0,6.0,9.0,80.0,39.0,1025.4,1.0,2.0,8.8,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2013-07-06,4.0,17.3,0.0,2.2,7.4,28.0,6.0,7.0,64.0,35.0,1025.3,6.0,1.0,8.6,0.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2013-07-07,2.4,16.8,0.0,2.2,9.3,22.0,9.0,9.0,76.0,40.0,1031.6,1.0,1.0,9.1,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2013-07-08,1.5,18.5,0.0,2.0,9.2,28.0,7.0,9.0,64.0,32.0,1030.4,1.0,7.0,8.3,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2013-07-09,4.7,19.4,0.0,2.4,3.3,31.0,6.0,11.0,64.0,60.0,1019.2,6.0,7.0,9.9,34.6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2013-07-10,9.3,20.4,34.6,2.8,6.6,20.0,7.0,7.0,98.0,56.0,1017.6,6.0,2.0,11.3,2.2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2013-07-12,9.6,18.7,2.2,1.2,7.3,22.0,9.0,9.0,85.0,62.0,1016.3,7.0,2.0,12.0,0.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2013-07-13,6.6,20.6,0.0,0.6,8.0,28.0,9.0,13.0,93.0,55.0,1017.7,7.0,3.0,9.5,1.2,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2013-07-14,9.4,21.0,1.2,1.4,1.4,24.0,7.0,9.0,80.0,59.0,1018.3,7.0,7.0,14.1,0.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2013-07-15,13.1,21.4,0.0,0.8,4.5,39.0,9.0,13.0,66.0,72.0,1015.9,7.0,7.0,16.1,15.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2013-07-16,11.5,19.4,15.0,2.6,2.2,76.0,9.0,22.0,98.0,72.0,1011.1,7.0,4.0,14.1,12.6,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2013-07-17,9.1,14.6,12.6,2.4,8.5,61.0,17.0,17.0,64.0,52.0,1020.4,1.0,3.0,10.7,0.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2013-07-19,3.7,17.1,0.0,2.0,9.0,35.0,9.0,11.0,79.0,45.0,1031.9,1.0,6.0,10.7,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2013-07-20,2.0,16.5,0.0,2.4,9.0,31.0,7.0,15.0,82.0,51.0,1034.8,1.0,3.0,10.1,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2013-07-22,3.3,19.1,0.0,1.8,9.0,37.0,11.0,13.0,62.0,35.0,1023.4,4.0,1.0,10.1,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2013-07-23,6.0,22.7,0.0,2.2,6.7,52.0,19.0,19.0,43.0,38.0,1017.3,1.0,5.0,14.8,19.2,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2013-07-24,12.2,19.8,19.2,2.8,8.8,31.0,9.0,19.0,56.0,67.0,1021.7,1.0,7.0,16.7,3.8,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2013-07-25,10.1,20.4,3.8,3.6,8.8,31.0,13.0,15.0,73.0,47.0,1020.8,2.0,3.0,13.0,10.4,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2013-07-26,12.7,17.6,10.4,4.0,2.6,56.0,20.0,19.0,72.0,77.0,1006.5,6.0,7.0,14.2,17.6,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2013-07-27,9.1,18.8,17.6,2.8,6.4,56.0,22.0,22.0,88.0,72.0,1007.3,6.0,7.0,14.7,5.4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2013-07-28,9.4,19.4,5.4,2.4,6.2,26.0,6.0,13.0,90.0,61.0,1022.4,2.0,6.0,13.7,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
